id,created_at,text
938171157198594053,2017-12-05 22:20:08,"b""Disney's bid for Fox assets gains momentum: sources https://t.co/wgMU84gkrI https://t.co/ylM0gq3CHv"""
938170101664288780,2017-12-05 22:15:57,b'Credit union sues to block Mulvaney from leading CFPB https://t.co/xlOmCdQLXG'
938170101483925504,2017-12-05 22:15:57,b'Democrats flex muscles as Congress confronts a government shutdown https://t.co/PuBaJWnARt'
938168628947668993,2017-12-05 22:10:06,"b'German trains collide near Duesseldorf, several people injured https://t.co/RLCE2CG99A https://t.co/z9XrwAOF1y'"
938167330613448704,2017-12-05 22:04:56,"b'Interior secretary urges size cuts, management changes to more monuments https://t.co/HbFEihr7M9'"
938166131927511040,2017-12-05 22:00:10,"b'General Electric to cut 4,500 jobs in Europe: report https://t.co/LFQhG7cJTX https://t.co/pG4LfJGRzl'"
938164756749447168,2017-12-05 21:54:42,b'Hundreds of homes destroyed by out-of-control California wildfire https://t.co/mDZbsvTLKl'
938164756745281537,2017-12-05 21:54:42,b'Senior lawmaker Conyers leaves U.S. Congress after harassment accusations https://t.co/6UFE6FEuxu'
938164588247314433,2017-12-05 21:54:02,b'Wooden dams and river jams: U.S. strains to ship record grains https://t.co/1ZJaHIl51V via @ReutersTV https://t.co/xt0YxmMy5O'
938163423564779520,2017-12-05 21:49:25,b'#TheTrumpEffect: @Reuters cuts through the noise to show you the major actions and impacts https://t.co/h9EWGnFAI2 https://t.co/tbsJY6t5my'
938161080509050881,2017-12-05 21:40:06,b'U.N. envoy not carrying U.S. government message on North Korea visit: U.S. official https://t.co/Nb51QLBH4r https://t.co/qrrOlbkhkG'
938158599389483008,2017-12-05 21:30:14,b'Nestle to buy vitamin maker Atrium Innovations for $2.3 billion https://t.co/mEXXfgIWUn https://t.co/yAxKkrJwOS'
938158393918918663,2017-12-05 21:29:25,b'RT @ReutersBiz: Designer @Rachel_Roy learned to bend so she will not break https://t.co/JVPiL98KDp Our latest #LifeLessons via @cheryltan88\xe2\x80\xa6'
938157747366871040,2017-12-05 21:26:51,"b'RT @ReutersTech: Trump, Obama dominate Twitter year, but chicken nuggets prevail https://t.co/W0mqqC6DH5 https://t.co/TKLxKVLV9b'"
938156919876935682,2017-12-05 21:23:34,"b'Surging shipments of soybeans and corn in the United States are overwhelming its water highways, which are constrai\xe2\x80\xa6 https://t.co/C4rbyDdmCv'"
938156794479656960,2017-12-05 21:23:04,b'On @Breakingviews TV: Aetna\xe2\x80\x99s boss bags $500 million in the sale to CVS thanks more to Obamacare largesse than smar\xe2\x80\xa6 https://t.co/UaslMCWUq1'
938156067225309184,2017-12-05 21:20:11,b'White House says government shutdown always a possibility https://t.co/RFzniK0kV0 https://t.co/QLVrftV2Ie'
938153527255490560,2017-12-05 21:10:05,b'Canada scraps buying 18 Boeing fighter jets amid trade dispute: sources https://t.co/2QjwOjP5Bl https://t.co/8XY4oSRu1E'
938151232186863616,2017-12-05 21:00:58,b'Olympics: Russia banned from Pyeongchang Winter Olympics https://t.co/E0oaNHtaed'
